respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
78,5,1,621,63,7,30,5,yes,no
78,5,2,621,84,7,20,5,no,no
78,5,3,621,30,7,20,5,no,yes
78,6,1,622,83,5,20,5,no,no
78,6,2,622,52,3,30,9,no,yes
78,6,3,622,88,3,30,5,no,no
78,7,1,623,78,7,25,9,yes,no
78,7,2,623,64,3,20,7,yes,no
78,7,3,623,8,5,30,5,yes,yes
78,8,1,624,92,5,20,7,no,no
78,8,2,624,51,7,25,9,no,yes
78,8,3,624,60,7,25,5,yes,no
79,1,1,625,106,3,30,9,no,no
79,1,2,625,92,5,20,7,no,no
79,1,3,625,95,5,25,7,no,no
79,2,1,626,26,5,30,9,yes,yes
79,2,2,626,36,7,30,5,no,yes
79,2,3,626,90,7,30,5,no,no
79,3,1,627,88,3,30,5,no,no
79,3,2,627,62,5,30,5,yes,no
79,3,3,627,105,7,25,9,no,no
79,4,1,628,5,5,25,5,yes,yes
79,4,2,628,85,3,25,5,no,no
79,4,3,628,29,5,20,5,no,yes
79,5,1,629,1,3,20,5,yes,yes
79,5,2,629,98,5,30,7,no,no
79,5,3,629,63,7,30,5,yes,no
79,6,1,630,1,3,20,5,yes,yes
79,6,2,630,96,7,25,7,no,no
79,6,3,630,16,3,30,7,yes,yes
79,7,1,631,2,5,20,5,yes,yes
79,7,2,631,66,7,20,7,yes,no
79,7,3,631,1,3,20,5,yes,yes
79,8,1,632,25,3,30,9,yes,yes
79,8,2,632,66,7,20,7,yes,no
79,8,3,632,29,5,20,5,no,yes
80,1,1,633,37,3,20,7,no,yes
80,1,2,633,3,7,20,5,yes,yes
80,1,3,633,10,3,20,7,yes,yes
80,2,1,634,59,5,25,5,yes,no
80,2,2,634,25,3,30,9,yes,yes
80,2,3,634,83,5,20,5,no,no
80,3,1,635,86,5,25,5,no,no
80,3,2,635,11,5,20,7,yes,yes
80,3,3,635,45,7,30,7,no,yes
80,4,1,636,79,3,30,9,yes,no
80,4,2,636,68,5,25,7,yes,no
80,4,3,636,27,7,30,9,yes,yes
80,5,1,637,48,7,20,9,no,yes
80,5,2,637,35,5,30,5,no,yes
80,5,3,637,39,7,20,7,no,yes
80,6,1,638,98,5,30,7,no,no
80,6,2,638,102,7,20,9,no,no
80,6,3,638,106,3,30,9,no,no
80,7,1,639,14,5,25,7,yes,yes
80,7,2,639,21,7,20,9,yes,yes
80,7,3,639,41,5,25,7,no,yes
80,8,1,640,72,7,30,7,yes,no
80,8,2,640,75,7,20,9,yes,no
80,8,3,640,20,5,20,9,yes,yes
81,1,1,641,100,3,20,9,no,no
81,1,2,641,50,5,25,9,no,yes
81,1,3,641,57,7,20,5,yes,no
81,2,1,642,13,3,25,7,yes,yes
81,2,2,642,58,3,25,5,yes,no
81,2,3,642,65,5,20,7,yes,no
81,3,1,643,31,3,25,5,no,yes
81,3,2,643,14,5,25,7,yes,yes
81,3,3,643,97,3,30,7,no,no
81,4,1,644,46,3,20,9,no,yes
81,4,2,644,62,5,30,5,yes,no
81,4,3,644,74,5,20,9,yes,no
81,5,1,645,102,7,20,9,no,no
81,5,2,645,17,5,30,7,yes,yes
81,5,3,645,103,3,25,9,no,no
81,6,1,646,4,3,25,5,yes,yes
81,6,2,646,26,5,30,9,yes,yes
81,6,3,646,52,3,30,9,no,yes
81,7,1,647,48,7,20,9,no,yes
81,7,2,647,29,5,20,5,no,yes
81,7,3,647,12,7,20,7,yes,yes
81,8,1,648,18,7,30,7,yes,yes
81,8,2,648,84,7,20,5,no,no
81,8,3,648,26,5,30,9,yes,yes
82,1,1,649,18,7,30,7,yes,yes
82,1,2,649,16,3,30,7,yes,yes
82,1,3,649,95,5,25,7,no,no
82,2,1,650,81,7,30,9,yes,no
82,2,2,650,21,7,20,9,yes,yes
82,2,3,650,13,3,25,7,yes,yes
82,3,1,651,37,3,20,7,no,yes
82,3,2,651,44,5,30,7,no,yes
82,3,3,651,76,3,25,9,yes,no
82,4,1,652,49,3,25,9,no,yes
82,4,2,652,47,5,20,9,no,yes
82,4,3,652,50,5,25,9,no,yes
82,5,1,653,18,7,30,7,yes,yes
82,5,2,653,104,5,25,9,no,no
82,5,3,653,51,7,25,9,no,yes
82,6,1,654,108,7,30,9,no,no
82,6,2,654,49,3,25,9,no,yes
82,6,3,654,78,7,25,9,yes,no
82,7,1,655,97,3,30,7,no,no
82,7,2,655,5,5,25,5,yes,yes
82,7,3,655,50,5,25,9,no,yes
82,8,1,656,81,7,30,9,yes,no
82,8,2,656,5,5,25,5,yes,yes
82,8,3,656,93,7,20,7,no,no
83,1,1,657,85,3,25,5,no,no
83,1,2,657,51,7,25,9,no,yes
83,1,3,657,46,3,20,9,no,yes
83,2,1,658,75,7,20,9,yes,no
83,2,2,658,53,5,30,9,no,yes
83,2,3,658,17,5,30,7,yes,yes
83,3,1,659,82,3,20,5,no,no
83,3,2,659,104,5,25,9,no,no
83,3,3,659,49,3,25,9,no,yes
83,4,1,660,48,7,20,9,no,yes
83,4,2,660,96,7,25,7,no,no
83,4,3,660,21,7,20,9,yes,yes
83,5,1,661,28,3,20,5,no,yes
83,5,2,661,17,5,30,7,yes,yes
83,5,3,661,83,5,20,5,no,no
83,6,1,662,53,5,30,9,no,yes
83,6,2,662,28,3,20,5,no,yes
83,6,3,662,93,7,20,7,no,no
83,7,1,663,20,5,20,9,yes,yes
83,7,2,663,44,5,30,7,no,yes
83,7,3,663,22,3,25,9,yes,yes
83,8,1,664,21,7,20,9,yes,yes
83,8,2,664,90,7,30,5,no,no
83,8,3,664,101,5,20,9,no,no
84,1,1,665,30,7,20,5,no,yes
84,1,2,665,71,5,30,7,yes,no
84,1,3,665,16,3,30,7,yes,yes
84,2,1,666,41,5,25,7,no,yes
84,2,2,666,99,7,30,7,no,no
84,2,3,666,89,5,30,5,no,no
84,3,1,667,24,7,25,9,yes,yes
84,3,2,667,81,7,30,9,yes,no
84,3,3,667,89,5,30,5,no,no
84,4,1,668,95,5,25,7,no,no
84,4,2,668,24,7,25,9,yes,yes
84,4,3,668,54,7,30,9,no,yes
84,5,1,669,93,7,20,7,no,no
84,5,2,669,94,3,25,7,no,no
84,5,3,669,3,7,20,5,yes,yes
84,6,1,670,16,3,30,7,yes,yes
84,6,2,670,3,7,20,5,yes,yes
84,6,3,670,37,3,20,7,no,yes
84,7,1,671,55,3,20,5,yes,no
84,7,2,671,25,3,30,9,yes,yes
84,7,3,671,64,3,20,7,yes,no
84,8,1,672,20,5,20,9,yes,yes
84,8,2,672,61,3,30,5,yes,no
84,8,3,672,77,5,25,9,yes,no
85,1,1,673,94,3,25,7,no,no
85,1,2,673,90,7,30,5,no,no
85,1,3,673,63,7,30,5,yes,no
85,2,1,674,47,5,20,9,no,yes
85,2,2,674,19,3,20,9,yes,yes
85,2,3,674,49,3,25,9,no,yes
85,3,1,675,78,7,25,9,yes,no
85,3,2,675,108,7,30,9,no,no
85,3,3,675,14,5,25,7,yes,yes
85,4,1,676,55,3,20,5,yes,no
85,4,2,676,84,7,20,5,no,no
85,4,3,676,65,5,20,7,yes,no
85,5,1,677,73,3,20,9,yes,no
85,5,2,677,101,5,20,9,no,no
85,5,3,677,50,5,25,9,no,yes
85,6,1,678,39,7,20,7,no,yes
85,6,2,678,68,5,25,7,yes,no
85,6,3,678,81,7,30,9,yes,no
85,7,1,679,16,3,30,7,yes,yes
85,7,2,679,38,5,20,7,no,yes
85,7,3,679,2,5,20,5,yes,yes
85,8,1,680,7,3,30,5,yes,yes
85,8,2,680,99,7,30,7,no,no
85,8,3,680,20,5,20,9,yes,yes
86,1,1,681,56,5,20,5,yes,no
86,1,2,681,36,7,30,5,no,yes
86,1,3,681,28,3,20,5,no,yes
86,2,1,682,72,7,30,7,yes,no
86,2,2,682,47,5,20,9,no,yes
86,2,3,682,39,7,20,7,no,yes
86,3,1,683,13,3,25,7,yes,yes
86,3,2,683,25,3,30,9,yes,yes
86,3,3,683,99,7,30,7,no,no
86,4,1,684,89,5,30,5,no,no
86,4,2,684,90,7,30,5,no,no
86,4,3,684,32,5,25,5,no,yes
86,5,1,685,107,5,30,9,no,no
86,5,2,685,94,3,25,7,no,no
86,5,3,685,39,7,20,7,no,yes
86,6,1,686,37,3,20,7,no,yes
86,6,2,686,68,5,25,7,yes,no
86,6,3,686,82,3,20,5,no,no
86,7,1,687,44,5,30,7,no,yes
86,7,2,687,33,7,25,5,no,yes
86,7,3,687,45,7,30,7,no,yes
86,8,1,688,60,7,25,5,yes,no
86,8,2,688,70,3,30,7,yes,no
86,8,3,688,58,3,25,5,yes,no
87,1,1,689,3,7,20,5,yes,yes
87,1,2,689,107,5,30,9,no,no
87,1,3,689,71,5,30,7,yes,no
87,2,1,690,77,5,25,9,yes,no
87,2,2,690,51,7,25,9,no,yes
87,2,3,690,28,3,20,5,no,yes
87,3,1,691,88,3,30,5,no,no
87,3,2,691,25,3,30,9,yes,yes
87,3,3,691,6,7,25,5,yes,yes
87,4,1,692,54,7,30,9,no,yes
87,4,2,692,41,5,25,7,no,yes
87,4,3,692,82,3,20,5,no,no
87,5,1,693,14,5,25,7,yes,yes
87,5,2,693,87,7,25,5,no,no
87,5,3,693,23,5,25,9,yes,yes
87,6,1,694,26,5,30,9,yes,yes
87,6,2,694,7,3,30,5,yes,yes
87,6,3,694,104,5,25,9,no,no
87,7,1,695,17,5,30,7,yes,yes
87,7,2,695,108,7,30,9,no,no
87,7,3,695,46,3,20,9,no,yes
87,8,1,696,57,7,20,5,yes,no
87,8,2,696,25,3,30,9,yes,yes
87,8,3,696,60,7,25,5,yes,no
88,1,1,697,59,5,25,5,yes,no
88,1,2,697,16,3,30,7,yes,yes
88,1,3,697,85,3,25,5,no,no
88,2,1,698,7,3,30,5,yes,yes
88,2,2,698,80,5,30,9,yes,no
88,2,3,698,78,7,25,9,yes,no
88,3,1,699,40,3,25,7,no,yes
88,3,2,699,1,3,20,5,yes,yes
88,3,3,699,90,7,30,5,no,no
88,4,1,700,37,3,20,7,no,yes
88,4,2,700,9,7,30,5,yes,yes
88,4,3,700,86,5,25,5,no,no
88,5,1,701,78,7,25,9,yes,no
88,5,2,701,95,5,25,7,no,no
88,5,3,701,35,5,30,5,no,yes
88,6,1,702,15,7,25,7,yes,yes
88,6,2,702,83,5,20,5,no,no
88,6,3,702,50,5,25,9,no,yes
88,7,1,703,17,5,30,7,yes,yes
88,7,2,703,46,3,20,9,no,yes
88,7,3,703,40,3,25,7,no,yes
88,8,1,704,85,3,25,5,no,no
88,8,2,704,25,3,30,9,yes,yes
88,8,3,704,20,5,20,9,yes,yes
89,1,1,705,107,5,30,9,no,no
89,1,2,705,88,3,30,5,no,no
89,1,3,705,54,7,30,9,no,yes
89,2,1,706,67,3,25,7,yes,no
89,2,2,706,74,5,20,9,yes,no
89,2,3,706,78,7,25,9,yes,no
89,3,1,707,43,3,30,7,no,yes
89,3,2,707,84,7,20,5,no,no
89,3,3,707,25,3,30,9,yes,yes
89,4,1,708,86,5,25,5,no,no
89,4,2,708,5,5,25,5,yes,yes
89,4,3,708,98,5,30,7,no,no
89,5,1,709,53,5,30,9,no,yes
89,5,2,709,28,3,20,5,no,yes
89,5,3,709,90,7,30,5,no,no
89,6,1,710,80,5,30,9,yes,no
89,6,2,710,39,7,20,7,no,yes
89,6,3,710,56,5,20,5,yes,no
89,7,1,711,53,5,30,9,no,yes
89,7,2,711,4,3,25,5,yes,yes
89,7,3,711,95,5,25,7,no,no
89,8,1,712,53,5,30,9,no,yes
89,8,2,712,28,3,20,5,no,yes
89,8,3,712,103,3,25,9,no,no
90,1,1,713,51,7,25,9,no,yes
90,1,2,713,54,7,30,9,no,yes
90,1,3,713,35,5,30,5,no,yes
90,2,1,714,101,5,20,9,no,no
90,2,2,714,33,7,25,5,no,yes
90,2,3,714,105,7,25,9,no,no
90,3,1,715,36,7,30,5,no,yes
90,3,2,715,53,5,30,9,no,yes
90,3,3,715,108,7,30,9,no,no
90,4,1,716,50,5,25,9,no,yes
90,4,2,716,98,5,30,7,no,no
90,4,3,716,36,7,30,5,no,yes
90,5,1,717,68,5,25,7,yes,no
90,5,2,717,47,5,20,9,no,yes
90,5,3,717,65,5,20,7,yes,no
90,6,1,718,47,5,20,9,no,yes
90,6,2,718,30,7,20,5,no,yes
90,6,3,718,16,3,30,7,yes,yes
90,7,1,719,26,5,30,9,yes,yes
90,7,2,719,80,5,30,9,yes,no
90,7,3,719,55,3,20,5,yes,no
90,8,1,720,42,7,25,7,no,yes
90,8,2,720,21,7,20,9,yes,yes
90,8,3,720,81,7,30,9,yes,no
91,1,1,721,83,5,20,5,no,no
91,1,2,721,79,3,30,9,yes,no
91,1,3,721,30,7,20,5,no,yes
91,2,1,722,32,5,25,5,no,yes
91,2,2,722,59,5,25,5,yes,no
91,2,3,722,49,3,25,9,no,yes
91,3,1,723,71,5,30,7,yes,no
91,3,2,723,43,3,30,7,no,yes
91,3,3,723,3,7,20,5,yes,yes
91,4,1,724,4,3,25,5,yes,yes
91,4,2,724,46,3,20,9,no,yes
91,4,3,724,48,7,20,9,no,yes
91,5,1,725,45,7,30,7,no,yes
91,5,2,725,93,7,20,7,no,no
91,5,3,725,10,3,20,7,yes,yes
91,6,1,726,77,5,25,9,yes,no
91,6,2,726,106,3,30,9,no,no
91,6,3,726,99,7,30,7,no,no
91,7,1,727,31,3,25,5,no,yes
91,7,2,727,81,7,30,9,yes,no
91,7,3,727,83,5,20,5,no,no
91,8,1,728,63,7,30,5,yes,no
91,8,2,728,89,5,30,5,no,no
91,8,3,728,104,5,25,9,no,no
92,1,1,729,106,3,30,9,no,no
92,1,2,729,36,7,30,5,no,yes
92,1,3,729,69,7,25,7,yes,no
92,2,1,730,64,3,20,7,yes,no
92,2,2,730,79,3,30,9,yes,no
92,2,3,730,45,7,30,7,no,yes
92,3,1,731,75,7,20,9,yes,no
92,3,2,731,83,5,20,5,no,no
92,3,3,731,102,7,20,9,no,no
92,4,1,732,99,7,30,7,no,no
92,4,2,732,84,7,20,5,no,no
92,4,3,732,70,3,30,7,yes,no
92,5,1,733,67,3,25,7,yes,no
92,5,2,733,46,3,20,9,no,yes
92,5,3,733,48,7,20,9,no,yes
92,6,1,734,19,3,20,9,yes,yes
92,6,2,734,62,5,30,5,yes,no
92,6,3,734,20,5,20,9,yes,yes
92,7,1,735,70,3,30,7,yes,no
92,7,2,735,92,5,20,7,no,no
92,7,3,735,45,7,30,7,no,yes
92,8,1,736,70,3,30,7,yes,no
92,8,2,736,87,7,25,5,no,no
92,8,3,736,22,3,25,9,yes,yes
93,1,1,737,21,7,20,9,yes,yes
93,1,2,737,1,3,20,5,yes,yes
93,1,3,737,16,3,30,7,yes,yes
93,2,1,738,70,3,30,7,yes,no
93,2,2,738,90,7,30,5,no,no
93,2,3,738,57,7,20,5,yes,no
93,3,1,739,60,7,25,5,yes,no
93,3,2,739,103,3,25,9,no,no
93,3,3,739,6,7,25,5,yes,yes
93,4,1,740,73,3,20,9,yes,no
93,4,2,740,76,3,25,9,yes,no
93,4,3,740,100,3,20,9,no,no
93,5,1,741,31,3,25,5,no,yes
93,5,2,741,87,7,25,5,no,no
93,5,3,741,34,3,30,5,no,yes
93,6,1,742,15,7,25,7,yes,yes
93,6,2,742,1,3,20,5,yes,yes
93,6,3,742,67,3,25,7,yes,no
93,7,1,743,85,3,25,5,no,no
93,7,2,743,21,7,20,9,yes,yes
93,7,3,743,88,3,30,5,no,no
93,8,1,744,100,3,20,9,no,no
93,8,2,744,106,3,30,9,no,no
93,8,3,744,6,7,25,5,yes,yes
94,1,1,745,40,3,25,7,no,yes
94,1,2,745,88,3,30,5,no,no
94,1,3,745,59,5,25,5,yes,no
94,2,1,746,91,3,20,7,no,no
94,2,2,746,13,3,25,7,yes,yes
94,2,3,746,25,3,30,9,yes,yes
94,3,1,747,70,3,30,7,yes,no
94,3,2,747,98,5,30,7,no,no
94,3,3,747,87,7,25,5,no,no
94,4,1,748,57,7,20,5,yes,no
94,4,2,748,47,5,20,9,no,yes
94,4,3,748,69,7,25,7,yes,no
94,5,1,749,34,3,30,5,no,yes
94,5,2,749,9,7,30,5,yes,yes
94,5,3,749,24,7,25,9,yes,yes
94,6,1,750,3,7,20,5,yes,yes
94,6,2,750,14,5,25,7,yes,yes
94,6,3,750,9,7,30,5,yes,yes
94,7,1,751,92,5,20,7,no,no
94,7,2,751,19,3,20,9,yes,yes
94,7,3,751,79,3,30,9,yes,no
94,8,1,752,46,3,20,9,no,yes
94,8,2,752,59,5,25,5,yes,no
94,8,3,752,89,5,30,5,no,no
95,1,1,753,41,5,25,7,no,yes
95,1,2,753,75,7,20,9,yes,no
95,1,3,753,47,5,20,9,no,yes
95,2,1,754,30,7,20,5,no,yes
95,2,2,754,69,7,25,7,yes,no
95,2,3,754,108,7,30,9,no,no
95,3,1,755,85,3,25,5,no,no
95,3,2,755,108,7,30,9,no,no
95,3,3,755,29,5,20,5,no,yes
95,4,1,756,98,5,30,7,no,no
95,4,2,756,107,5,30,9,no,no
95,4,3,756,47,5,20,9,no,yes
95,5,1,757,66,7,20,7,yes,no
95,5,2,757,85,3,25,5,no,no
95,5,3,757,31,3,25,5,no,yes
95,6,1,758,96,7,25,7,no,no
95,6,2,758,26,5,30,9,yes,yes
95,6,3,758,103,3,25,9,no,no
95,7,1,759,25,3,30,9,yes,yes
95,7,2,759,65,5,20,7,yes,no
95,7,3,759,28,3,20,5,no,yes
95,8,1,760,48,7,20,9,no,yes
95,8,2,760,53,5,30,9,no,yes
95,8,3,760,1,3,20,5,yes,yes
96,1,1,761,56,5,20,5,yes,no
96,1,2,761,86,5,25,5,no,no
96,1,3,761,68,5,25,7,yes,no
96,2,1,762,99,7,30,7,no,no
96,2,2,762,105,7,25,9,no,no
96,2,3,762,1,3,20,5,yes,yes
96,3,1,763,28,3,20,5,no,yes
96,3,2,763,81,7,30,9,yes,no
96,3,3,763,41,5,25,7,no,yes
96,4,1,764,27,7,30,9,yes,yes
96,4,2,764,37,3,20,7,no,yes
96,4,3,764,64,3,20,7,yes,no
96,5,1,765,31,3,25,5,no,yes
96,5,2,765,84,7,20,5,no,no
96,5,3,765,106,3,30,9,no,no
96,6,1,766,57,7,20,5,yes,no
96,6,2,766,52,3,30,9,no,yes
96,6,3,766,58,3,25,5,yes,no
96,7,1,767,3,7,20,5,yes,yes
96,7,2,767,82,3,20,5,no,no
96,7,3,767,2,5,20,5,yes,yes
96,8,1,768,100,3,20,9,no,no
96,8,2,768,88,3,30,5,no,no
96,8,3,768,70,3,30,7,yes,no
97,1,1,769,60,7,25,5,yes,no
97,1,2,769,42,7,25,7,no,yes
97,1,3,769,26,5,30,9,yes,yes
97,2,1,770,41,5,25,7,no,yes
97,2,2,770,12,7,20,7,yes,yes
97,2,3,770,104,5,25,9,no,no
97,3,1,771,36,7,30,5,no,yes
97,3,2,771,82,3,20,5,no,no
97,3,3,771,88,3,30,5,no,no
97,4,1,772,42,7,25,7,no,yes
97,4,2,772,20,5,20,9,yes,yes
97,4,3,772,78,7,25,9,yes,no
97,5,1,773,57,7,20,5,yes,no
97,5,2,773,92,5,20,7,no,no
97,5,3,773,35,5,30,5,no,yes
97,6,1,774,65,5,20,7,yes,no
97,6,2,774,6,7,25,5,yes,yes
97,6,3,774,17,5,30,7,yes,yes
97,7,1,775,24,7,25,9,yes,yes
97,7,2,775,51,7,25,9,no,yes
97,7,3,775,89,5,30,5,no,no
97,8,1,776,36,7,30,5,no,yes
97,8,2,776,88,3,30,5,no,no
97,8,3,776,65,5,20,7,yes,no
98,1,1,777,25,3,30,9,yes,yes
98,1,2,777,98,5,30,7,no,no
98,1,3,777,83,5,20,5,no,no
98,2,1,778,13,3,25,7,yes,yes
98,2,2,778,71,5,30,7,yes,no
98,2,3,778,2,5,20,5,yes,yes
98,3,1,779,60,7,25,5,yes,no
98,3,2,779,98,5,30,7,no,no
98,3,3,779,76,3,25,9,yes,no
98,4,1,780,65,5,20,7,yes,no
98,4,2,780,29,5,20,5,no,yes
98,4,3,780,88,3,30,5,no,no
98,5,1,781,49,3,25,9,no,yes
98,5,2,781,91,3,20,7,no,no
98,5,3,781,100,3,20,9,no,no
98,6,1,782,97,3,30,7,no,no
98,6,2,782,58,3,25,5,yes,no
98,6,3,782,46,3,20,9,no,yes
98,7,1,783,89,5,30,5,no,no
98,7,2,783,13,3,25,7,yes,yes
98,7,3,783,46,3,20,9,no,yes
98,8,1,784,56,5,20,5,yes,no
98,8,2,784,22,3,25,9,yes,yes
98,8,3,784,55,3,20,5,yes,no
99,1,1,785,53,5,30,9,no,yes
99,1,2,785,90,7,30,5,no,no
99,1,3,785,75,7,20,9,yes,no
99,2,1,786,23,5,25,9,yes,yes
99,2,2,786,42,7,25,7,no,yes
99,2,3,786,35,5,30,5,no,yes
99,3,1,787,106,3,30,9,no,no
99,3,2,787,20,5,20,9,yes,yes
99,3,3,787,6,7,25,5,yes,yes
99,4,1,788,18,7,30,7,yes,yes
99,4,2,788,78,7,25,9,yes,no
99,4,3,788,85,3,25,5,no,no
99,5,1,789,20,5,20,9,yes,yes
99,5,2,789,83,5,20,5,no,no
99,5,3,789,13,3,25,7,yes,yes
99,6,1,790,47,5,20,9,no,yes
99,6,2,790,66,7,20,7,yes,no
99,6,3,790,51,7,25,9,no,yes
99,7,1,791,84,7,20,5,no,no
99,7,2,791,81,7,30,9,yes,no
99,7,3,791,73,3,20,9,yes,no
99,8,1,792,34,3,30,5,no,yes
99,8,2,792,30,7,20,5,no,yes
99,8,3,792,98,5,30,7,no,no
100,1,1,793,5,5,25,5,yes,yes
100,1,2,793,32,5,25,5,no,yes
100,1,3,793,37,3,20,7,no,yes
100,2,1,794,107,5,30,9,no,no
100,2,2,794,89,5,30,5,no,no
100,2,3,794,17,5,30,7,yes,yes
100,3,1,795,44,5,30,7,no,yes
100,3,2,795,32,5,25,5,no,yes
100,3,3,795,23,5,25,9,yes,yes
100,4,1,796,31,3,25,5,no,yes
100,4,2,796,57,7,20,5,yes,no
100,4,3,796,45,7,30,7,no,yes
100,5,1,797,54,7,30,9,no,yes
100,5,2,797,59,5,25,5,yes,no
100,5,3,797,81,7,30,9,yes,no
100,6,1,798,108,7,30,9,no,no
100,6,2,798,65,5,20,7,yes,no
100,6,3,798,30,7,20,5,no,yes
100,7,1,799,63,7,30,5,yes,no
100,7,2,799,27,7,30,9,yes,yes
100,7,3,799,82,3,20,5,no,no
100,8,1,800,15,7,25,7,yes,yes
100,8,2,800,32,5,25,5,no,yes
100,8,3,800,17,5,30,7,yes,yes
101,1,1,801,77,5,25,9,yes,no
101,1,2,801,55,3,20,5,yes,no
101,1,3,801,31,3,25,5,no,yes
101,2,1,802,30,7,20,5,no,yes
101,2,2,802,53,5,30,9,no,yes
101,2,3,802,2,5,20,5,yes,yes
101,3,1,803,31,3,25,5,no,yes
101,3,2,803,19,3,20,9,yes,yes
101,3,3,803,83,5,20,5,no,no
101,4,1,804,3,7,20,5,yes,yes
101,4,2,804,40,3,25,7,no,yes
101,4,3,804,59,5,25,5,yes,no
101,5,1,805,19,3,20,9,yes,yes
101,5,2,805,17,5,30,7,yes,yes
101,5,3,805,12,7,20,7,yes,yes
101,6,1,806,7,3,30,5,yes,yes
101,6,2,806,66,7,20,7,yes,no
101,6,3,806,88,3,30,5,no,no
101,7,1,807,33,7,25,5,no,yes
101,7,2,807,21,7,20,9,yes,yes
101,7,3,807,76,3,25,9,yes,no
101,8,1,808,10,3,20,7,yes,yes
101,8,2,808,68,5,25,7,yes,no
101,8,3,808,35,5,30,5,no,yes
102,1,1,809,57,7,20,5,yes,no
102,1,2,809,83,5,20,5,no,no
102,1,3,809,23,5,25,9,yes,yes
102,2,1,810,31,3,25,5,no,yes
102,2,2,810,10,3,20,7,yes,yes
102,2,3,810,36,7,30,5,no,yes
102,3,1,811,82,3,20,5,no,no
102,3,2,811,94,3,25,7,no,no
102,3,3,811,28,3,20,5,no,yes
102,4,1,812,48,7,20,9,no,yes
102,4,2,812,36,7,30,5,no,yes
102,4,3,812,12,7,20,7,yes,yes
102,5,1,813,38,5,20,7,no,yes
102,5,2,813,21,7,20,9,yes,yes
102,5,3,813,67,3,25,7,yes,no
102,6,1,814,103,3,25,9,no,no
102,6,2,814,102,7,20,9,no,no
102,6,3,814,62,5,30,5,yes,no
102,7,1,815,58,3,25,5,yes,no
102,7,2,815,64,3,20,7,yes,no
102,7,3,815,102,7,20,9,no,no
102,8,1,816,79,3,30,9,yes,no
102,8,2,816,67,3,25,7,yes,no
102,8,3,816,101,5,20,9,no,no
103,1,1,817,94,3,25,7,no,no
103,1,2,817,4,3,25,5,yes,yes
103,1,3,817,10,3,20,7,yes,yes
103,2,1,818,23,5,25,9,yes,yes
103,2,2,818,69,7,25,7,yes,no
103,2,3,818,95,5,25,7,no,no
103,3,1,819,44,5,30,7,no,yes
103,3,2,819,33,7,25,5,no,yes
103,3,3,819,19,3,20,9,yes,yes
103,4,1,820,99,7,30,7,no,no
103,4,2,820,65,5,20,7,yes,no
103,4,3,820,36,7,30,5,no,yes
103,5,1,821,83,5,20,5,no,no
103,5,2,821,33,7,25,5,no,yes
103,5,3,821,62,5,30,5,yes,no
103,6,1,822,106,3,30,9,no,no
103,6,2,822,13,3,25,7,yes,yes
103,6,3,822,79,3,30,9,yes,no
103,7,1,823,17,5,30,7,yes,yes
103,7,2,823,40,3,25,7,no,yes
103,7,3,823,73,3,20,9,yes,no
103,8,1,824,27,7,30,9,yes,yes
103,8,2,824,92,5,20,7,no,no
103,8,3,824,34,3,30,5,no,yes
104,1,1,825,35,5,30,5,no,yes
104,1,2,825,24,7,25,9,yes,yes
104,1,3,825,108,7,30,9,no,no
104,2,1,826,11,5,20,7,yes,yes
104,2,2,826,57,7,20,5,yes,no
104,2,3,826,45,7,30,7,no,yes
104,3,1,827,17,5,30,7,yes,yes
104,3,2,827,61,3,30,5,yes,no
104,3,3,827,101,5,20,9,no,no
104,4,1,828,70,3,30,7,yes,no
104,4,2,828,73,3,20,9,yes,no
104,4,3,828,77,5,25,9,yes,no
104,5,1,829,101,5,20,9,no,no
104,5,2,829,103,3,25,9,no,no
104,5,3,829,93,7,20,7,no,no
104,6,1,830,12,7,20,7,yes,yes
104,6,2,830,86,5,25,5,no,no
104,6,3,830,9,7,30,5,yes,yes
104,7,1,831,67,3,25,7,yes,no
104,7,2,831,11,5,20,7,yes,yes
104,7,3,831,33,7,25,5,no,yes
104,8,1,832,103,3,25,9,no,no
104,8,2,832,36,7,30,5,no,yes
104,8,3,832,14,5,25,7,yes,yes
105,1,1,833,5,5,25,5,yes,yes
105,1,2,833,104,5,25,9,no,no
105,1,3,833,67,3,25,7,yes,no
105,2,1,834,70,3,30,7,yes,no
105,2,2,834,91,3,20,7,no,no
105,2,3,834,34,3,30,5,no,yes
105,3,1,835,96,7,25,7,no,no
105,3,2,835,108,7,30,9,no,no
105,3,3,835,26,5,30,9,yes,yes
105,4,1,836,107,5,30,9,no,no
105,4,2,836,44,5,30,7,no,yes
105,4,3,836,69,7,25,7,yes,no
105,5,1,837,107,5,30,9,no,no
105,5,2,837,1,3,20,5,yes,yes
105,5,3,837,28,3,20,5,no,yes
105,6,1,838,78,7,25,9,yes,no
105,6,2,838,18,7,30,7,yes,yes
105,6,3,838,9,7,30,5,yes,yes
105,7,1,839,49,3,25,9,no,yes
105,7,2,839,62,5,30,5,yes,no
105,7,3,839,35,5,30,5,no,yes
105,8,1,840,102,7,20,9,no,no
105,8,2,840,7,3,30,5,yes,yes
105,8,3,840,46,3,20,9,no,yes
106,1,1,841,81,7,30,9,yes,no
106,1,2,841,95,5,25,7,no,no
106,1,3,841,2,5,20,5,yes,yes
106,2,1,842,85,3,25,5,no,no
106,2,2,842,89,5,30,5,no,no
